hero,role,data_tier,map,map_name,update_date,win_rate,pick_rate,ban_rate,win_rate_z,pick_rate_log,pick_rate_z,total_score,rank
정커퀸,Tank,Diamond,oasis,오아시스,2026-05-18,53.4,4.0,0.2,0.7453955008097174,1.6094379124341003,-0.6510143225333794,-0.038316509748465205,B
정크랫,Damage,Diamond,oasis,오아시스,2026-05-18,57.2,2.5,0.3,1.4207468241239944,1.252762968495368,-1.1483024179412311,0.16410179081021775,A
제트팩 캣,Support,Diamond,oasis,오아시스,2026-05-18,49.5,3.6,36.4,0.052271774250328897,1.5260563034950494,-0.7672677409637626,0.17876266699417687,A
젠야타,Support,Diamond,oasis,오아시스,2026-05-18,54.7,11.1,1.3,0.9764367429961811,2.4932054526026954,0.5811638394101056,0.560073097012721,S
주노,Support,Diamond,oasis,오아시스,2026-05-18,46.5,5.0,0.1,-0.4809003231030471,1.791759469228055,-0.3968155309708458,-0.5903465426880791,C
캐서디,Damage,Diamond,oasis,오아시스,2026-05-18,49.4,39.5,4.7,0.03449937100521611,3.7013019741124933,2.2655322775632927,0.7523484235410889,S
키리코,Support,Diamond,oasis,오아시스,2026-05-18,50.9,57.0,4.3,0.3010854196819041,4.060443010546419,2.7662586813269034,1.0231977538751442,S
토르비욘,Damage,Diamond,oasis,오아시스,2026-05-18,48.1,2.4,0.1,-0.1965418711812463,1.2237754316221157,-1.1887178080526841,-0.6857379998517301,C
트레이서,Damage,Diamond,oasis,오아시스,2026-05-18,55.1,28.5,5.5,1.047526355976631,3.3843902633457743,1.8236834072184873,1.149162404307972,S
파라,Damage,Diamond,oasis,오아시스,2026-05-18,53.7,6.0,43.4,0.7987127105450558,1.9459101490553132,-0.18189351505741347,0.7574518755689006,S
프레야,Damage,Diamond,oasis,오아시스,2026-05-18,41.4,5.5,15.4,-1.3872928886037865,1.8718021769015913,-0.28521731997596944,-0.5398651422161015,C
한조,Damage,Diamond,oasis,오아시스,2026-05-18,56.5,4.0,0.6,1.2963400014082063,1.6094379124341003,-0.6510143225333794,0.2872183025138244,A
해저드,Tank,Diamond,oasis,오아시스,2026-05-18,57.5,9.3,6.2,1.4740640338593316,2.33214389523559,0.356606447679588,0.9401067661177603,S
D.VA,Tank,Master,oasis,오아시스,2026-05-18,53.7,6.5,52.7,0.6759999598263657,2.0149030205422647,-0.024230519375967673,0.7688291987679672,S
겐지,Damage,Master,oasis,오아시스,2026-05-18,45.5,12.5,0.2,-0.5849419812948905,2.6026896854443837,0.7400112258687108,-0.2519736704374076,B
도미나,Tank,Master,oasis,오아시스,2026-05-18,49.6,1.8,0.2,0.045528989265737604,1.0296194171811583,-1.3052988143143185,-0.5503311972120024,C
둠피스트,Tank,Master,oasis,오아시스,2026-05-18,52.6,13.1,9.8,0.5068492116271727,2.6461747973841225,0.7965506811258666,0.6690466967271566,S
라마트라,Tank,Master,oasis,오아시스,2026-05-18,33.3,2.6,0.5,-2.4609775522313937,1.2809338454620642,-0.9785391432582362,-1.6691826111116368,C
라이프위버,Support,Master,oasis,오아시스,2026-05-18,39.0,2.8,0.0,-1.5844691297446665,1.33500106673234,-0.9082408020207626,-1.2759325386768285,C
라인하르트,Tank,Master,oasis,오아시스,2026-05-18,49.3,4.2,0.0,-0.0006030329704065562,1.6486586255873816,-0.5004224309992286,-0.3616539789832385,B
레킹볼,Tank,Master,oasis,오아시스,2026-05-18,46.5,4.4,2.7,-0.4311685738410788,1.6863989535702288,-0.45135235873326324,-0.3489483510977258,B
로드호그,Tank,Master,oasis,오아시스,2026-05-18,47.6,6.7,2.2,-0.26201782564188575,2.0412203288596382,0.009987313112561364,-0.14963675585075686,B
루시우,Support,Master,oasis,오아시스,2026-05-18,48.9,7.8,0.2,-0.062112395951931014,2.174751721484161,0.18360517591540587,-0.15748069275191934,B
리퍼,Damage,Master,oasis,오아시스,2026-05-18,56.4,19.3,8.5,1.0911881599516566,3.0106208860477417,1.2704044302480288,1.0824659442228235,S
마우가,Tank,Master,oasis,오아시스,2026-05-18,45.6,11.5,27.1,-0.5695646405495092,2.5257286443082556,0.6399462807010342,0.23972954228542687,A
메르시,Support,Master,oasis,오아시스,2026-05-18,48.2,5.2,1.5,-0.16975378116959855,1.824549292051046,-0.2717289305557892,-0.22825952153430082,B
메이,Damage,Master,oasis,오아시스,2026-05-18,45.1,3.2,0.5,-0.6464513442764149,1.4350845252893227,-0.7781120297893458,-0.7017913730934803,C
모이라,Support,Master,oasis,오아시스,2026-05-18,52.7,6.4,0.2,0.522226552372554,2.0014800002101243,-0.041683165204191845,0.06710227907444385,B
미즈키,Support,Master,oasis,오아시스,2026-05-18,48.0,7.4,11.5,-0.20050846266036132,2.128231705849268,0.12311973100736127,0.13716734348816015,A
바스티온,Damage,Master,oasis,오아시스,2026-05-18,47.9,4.0,1.5,-0.2158858034057427,1.6094379124341003,-0.5514173039009403,-0.33523204465591827,B
바티스트,Support,Master,oasis,오아시스,2026-05-18,44.1,7.7,0.0,-0.8002247517302267,2.1633230256605382,0.1687455559824316,-0.5607144422686505,C
벤데타,Damage,Master,oasis,오아시스,2026-05-18,66.0,1.1,0.6,2.567412871508249,0.7419373447293773,-1.679343790586053,0.6452914357313309,S
벤처,Damage,Master,oasis,오아시스,2026-05-18,56.5,2.7,0.5,1.106565500697038,1.308332819650179,-0.9429149260008992,0.12527618052978018,A
브리기테,Support,Master,oasis,오아시스,2026-05-18,51.0,10.7,0.2,0.26081175970107373,2.4595888418037104,0.5539511380507169,0.11508517371517635,A
소전,Damage,Master,oasis,오아시스,2026-05-18,41.1,10.9,0.2,-1.2615449740916618,2.4765384001174837,0.5759889977034222,-0.6394818352853798,C
솔저: 76,Damage,Master,oasis,오아시스,2026-05-18,40.1,9.8,0.5,-1.4153183815454735,2.379546134130174,0.44987940206344385,-0.7178274621721727,C
솜브라,Damage,Master,oasis,오아시스,2026-05-18,45.7,3.3,7.3,-0.5541872998041277,1.4586150226995167,-0.7475176160657261,-0.3676102558335347,C
시그마,Tank,Master,oasis,오아시스,2026-05-18,55.1,6.0,3.4,0.8912827302617019,1.9459101490553132,-0.1139352297123445,0.4417469389854827,A
시메트라,Damage,Master,oasis,오아시스,2026-05-18,54.2,3.3,1.2,0.7528866635532716,1.4586150226995167,-0.7475176160657261,0.06948636384185766,B
시에라,Damage,Master,oasis,오아시스,2026-05-18,54.8,4.8,3.2,0.8451507080255577,1.7578579175523736,-0.3584412285425414,0.337746041142383,A
아나,Support,Master,oasis,오아시스,2026-05-18,51.5,46.0,18.5,0.3376984634279796,3.8501476017100584,2.361959241999575,1.1504095508607195,S
안란,Damage,Master,oasis,오아시스,2026-05-18,42.6,4.6,2.2,-1.0308848629109442,1.7227665977411035,-0.40406705351761146,-0.6582865844743379,C
애쉬,Damage,Master,oasis,오아시스,2026-05-18,48.3,1.5,0.0,-0.15437644042421825,0.9162907318741551,-1.4526490646976475,-0.72420867281967,C
에코,Damage,Master,oasis,오아시스,2026-05-18,57.4,7.8,1.5,1.2449615674054684,2.174751721484161,0.18360517591540587,0.6156983846945911,S
엠레,Damage,Master,oasis,오아시스,2026-05-18,53.0,12.7,4.9,0.5683585746086971,2.617395832834079,0.7591321968230245,0.5900228285661584,S
오리사,Tank,Master,oasis,오아시스,2026-05-18,49.8,8.3,14.6,0.07628367075649929,2.2300144001592104,0.2554578539691835,0.35137778258375546,A
우양,Support,Master,oasis,오아시스,2026-05-18,54.2,16.3,0.6,0.7528866635532716,2.8507065015037334,1.0624833329669379,0.5605764688197393,A
위도우메이커,Damage,Master,oasis,오아시스,2026-05-18,41.4,0.8,0.0,-1.2154129518555186,0.5877866649021191,-1.8797709040549433,-1.3828634803425088,C
윈스턴,Tank,Master,oasis,오아시스,2026-05-18,43.7,14.0,4.6,-0.8617341147117511,2.70805020110221,0.8770012414207397,-0.09816944453368927,B
일리아리,Support,Master,oasis,오아시스,2026-05-18,46.0,11.8,23.1,-0.5080552775679846,2.5494451709255714,0.6707825700819401,0.2547041284165573,A
자리야,Tank,Master,oasis,오아시스,2026-05-18,56.0,5.7,21.2,1.0296787969701322,1.9021075263969205,-0.1708875132288797,0.757684080905783,S
정커퀸,Tank,Master,oasis,오아시스,2026-05-18,53.9,3.8,0.2,0.7067546413171274,1.5686159179138452,-0.6044941669865016,-0.009476976987962377,B
정크랫,Damage,Master,oasis,오아시스,2026-05-18,52.4,2.6,0.0,0.4760945301364099,1.2809338454620642,-0.9785391432582362,-0.26674021110753254,B
제트팩 캣,Support,Master,oasis,오아시스,2026-05-18,48.5,4.0,42.0,-0.12362175893345546,1.6094379124341003,-0.5514173039009403,0.17464005346620923,A
젠야타,Support,Master,oasis,오아시스,2026-05-18,56.2,7.9,1.7,1.0604334784608949,2.186051276738094,0.1982968869449384,0.5403870401229484,A
주노,Support,Master,oasis,오아시스,2026-05-18,38.2,3.2,0.0,-1.7074878557077153,1.4350845252893227,-0.7781120297893458,-1.298403269988928,C
캐서디,Damage,Master,oasis,오아시스,2026-05-18,53.2,42.8,7.1,0.5991132560994599,3.7796338173824005,2.2702770368455165,1.1104024409755973,S
키리코,Support,Master,oasis,오아시스,2026-05-18,51.4,62.5,4.0,0.3223211226825982,4.151039905898646,2.753180195816334,1.03823849418683,S
토르비욘,Damage,Master,oasis,오아시스,2026-05-18,59.2,2.8,0.0,1.52175370082233,1.33500106673234,-0.9082408020207626,0.2771788766066696,A
트레이서,Damage,Master,oasis,오아시스,2026-05-18,48.0,35.4,5.5,-0.20050846266036132,3.594568774642695,2.029654988588049,0.6025333447298984,S
파라,Damage,Master,oasis,오아시스,2026-05-18,57.3,7.0,48.3,1.229584226660087,2.0794415416798357,0.059682633090499725,1.0568599875109939,S
프레야,Damage,Master,oasis,오아시스,2026-05-18,44.0,4.0,20.0,-0.8156020924756081,1.6094379124341003,-0.5514173039009403,-0.2881735744168223,B
한조,Damage,Master,oasis,오아시스,2026-05-18,34.2,2.7,0.2,-2.3225814855229623,1.308332819650179,-0.9429149260008992,-1.6256712681123267,C
해저드,Tank,Master,oasis,오아시스,2026-05-18,55.6,11.4,12.7,0.9681694339886078,2.517696472610991,0.6295028302409179,0.8883636127903181,S
D.VA,Tank,Grandmaster,oasis,오아시스,2026-05-18,60.0,9.2,61.2,0.8780102837552131,2.322387720290225,0.4424235298948979,1.0408636070986348,S
겐지,Damage,Grandmaster,oasis,오아시스,2026-05-18,54.7,7.8,0.0,0.5331095720868018,2.174751721484161,0.2745627438715554,0.14459351153629024,A
도미나,Tank,Grandmaster,oasis,오아시스,2026-05-18,40.2,2.3,0.6,-0.410486714553192,1.1939224684724346,-0.8406311837389613,-0.5851279079773908,C
둠피스트,Tank,Grandmaster,oasis,오아시스,2026-05-18,45.2,11.0,2.0,-0.08510868467733212,2.4849066497880004,0.6272060725659755,0.12040800956532197,A
라마트라,Tank,Grandmaster,oasis,오아시스,2026-05-18,6.8,1.0,0.0,-2.5840119541239366,0.6931471805599453,-1.410008125202125,-1.919338512291183,C
라이프위버,Support,Grandmaster,oasis,오아시스,2026-05-18,50.2,3.5,1.3,0.2402693451985278,1.5040773967762742,-0.4879878550445409,-0.09478451305584867,B
라인하르트,Tank,Grandmaster,oasis,오아시스,2026-05-18,50.6,1.3,0.0,0.2662995875885965,0.832909122935104,-1.2511000696264574,-0.4465103247622162,C
레킹볼,Tank,Grandmaster,oasis,오아시스,2026-05-18,47.9,8.1,6.1,0.09059545145563196,2.2082744135228043,0.312677739406059,0.2543677838514787,A
로드호그,Tank,Grandmaster,oasis,오아시스,2026-05-18,50.6,5.7,2.7,0.2662995875885965,1.9021075263969205,-0.03543122279076698,0.13151625125049168,A
루시우,Support,Grandmaster,oasis,오아시스,2026-05-18,51.0,15.4,4.0,0.2923298299786652,2.797281334830153,0.9823732444550579,0.4989684171379131,S
리퍼,Damage,Grandmaster,oasis,오아시스,2026-05-18,38.2,18.3,8.1,-0.540637926503536,2.9601050959108397,1.1675023778596023,0.2356646028845068,A
마우가,Tank,Grandmaster,oasis,오아시스,2026-05-18,39.3,9.6,21.8,-0.4690547599308472,2.3608540011180215,0.48615934085812,0.2168140209108202,A
메르시,Support,Grandmaster,oasis,오아시스,2026-05-18,53.5,4.2,0.6,0.45501884491659517,1.6486586255873816,-0.32360031468364375,0.00273413247409815,B
메이,Damage,Grandmaster,oasis,오아시스,2026-05-18,54.1,5.0,0.6,0.49406420850169847,1.791759469228055,-0.16089595877867877,0.07106812103813931,B
모이라,Support,Grandmaster,oasis,오아시스,2026-05-18,42.1,3.9,0.0,-0.28684306320036534,1.589235205116581,-0.3911642025503641,-0.4651008900338691,C
미즈키,Support,Grandmaster,oasis,오아시스,2026-05-18,38.5,4.3,4.8,-0.5211152447109846,1.667706820558076,-0.30194269048653427,-0.2688487629614937,B
바스티온,Damage,Grandmaster,oasis,오아시스,2026-05-18,27.8,3.1,4.8,-1.2174242286453247,1.410986973710262,-0.5938308182342507,-0.7045696932529787,C
바티스트,Support,Grandmaster,oasis,오아시스,2026-05-18,54.0,5.7,0.6,0.4875566479041812,1.9021075263969205,-0.03543122279076698,0.1054537615357542,B
벤데타,Damage,Grandmaster,oasis,오아시스,2026-05-18,0.0,0.9,0.0,-3.026526074755106,0.6418538861723948,-1.468328133758651,-2.1580915751737257,C
벤처,Damage,Grandmaster,oasis,오아시스,2026-05-18,48.0,1.2,0.0,0.09710301205314925,0.7884573603642702,-1.3016413188177534,-0.5462709872873286,C
브리기테,Support,Grandmaster,oasis,오아시스,2026-05-18,39.0,8.5,0.6,-0.4885774417233986,2.2512917986064953,0.3615881144583025,-0.26350748210331487,B
소전,Damage,Grandmaster,oasis,오아시스,2026-05-18,69.9,12.4,0.0,1.522258782909416,2.5952547069568657,0.752670808553887,0.7826005363522969,S
솔저: 76,Damage,Grandmaster,oasis,오아시스,2026-05-18,46.7,2.7,0.0,0.012504724285425855,1.308332819650179,-0.7105476564609654,-0.4112420324641539,C
솜브라,Damage,Grandmaster,oasis,오아시스,2026-05-18,45.8,2.1,1.3,-0.046063321092229305,1.1314021114911006,-0.9117162602122991,-0.3650693677515547,C
시그마,Tank,Grandmaster,oasis,오아시스,2026-05-18,43.6,5.3,4.0,-0.1892296542376074,1.840549633397487,-0.10542198648248319,-0.06814989425148552,B
시메트라,Damage,Grandmaster,oasis,오아시스,2026-05-18,46.1,5.1,3.4,-0.02654063929967743,1.8082887711792655,-0.14210229300348984,-0.0186529303631184,B
시에라,Damage,Grandmaster,oasis,오아시스,2026-05-18,25.1,1.7,0.0,-1.393128364778289,0.9932517730102833,-1.068791936838048,-1.2215318611091361,C
아나,Support,Grandmaster,oasis,오아시스,2026-05-18,48.8,43.5,12.9,0.14916349683328664,3.7954891891721947,2.117326483499672,0.9345836088648958,S
안란,Damage,Grandmaster,oasis,오아시스,2026-05-18,25.1,1.3,0.0,-1.393128364778289,0.832909122935104,-1.2511000696264574,-1.276224300945659,C
애쉬,Damage,Grandmaster,oasis,오아시스,2026-05-18,70.7,1.9,0.0,1.5743192676895534,1.0647107369924282,-0.9875437456146223,0.2865664124918128,A
에코,Damage,Grandmaster,oasis,오아시스,2026-05-18,47.0,7.2,1.3,0.032027406077977265,2.1041341542702074,0.19427121311040366,0.0057722378303594335,B
엠레,Damage,Grandmaster,oasis,오아시스,2026-05-18,53.7,12.9,7.5,0.46803396611162973,2.631888840136646,0.7943234843279013,0.6169254083667923,S
오리사,Tank,Grandmaster,oasis,오아시스,2026-05-18,54.7,5.9,13.6,0.5331095720868018,1.9315214116032138,-0.0019879032030110503,0.4987735000639064,A
우양,Support,Grandmaster,oasis,오아시스,2026-05-18,48.5,14.9,1.3,0.12964081504073524,2.766319109226186,0.9471694759369123,0.280448421159691,A
위도우메이커,Damage,Grandmaster,oasis,오아시스,2026-05-18,12.0,1.6,0.6,-2.245618803053042,0.9555114450274363,-1.111702346028298,-1.584015300914117,C
윈스턴,Tank,Grandmaster,oasis,오아시스,2026-05-18,53.5,15.2,2.7,0.45501884491659517,2.785011242238338,0.968422260930052,0.5270319250307366,S
일리아리,Support,Grandmaster,oasis,오아시스,2026-05-18,60.4,17.1,28.6,0.9040405261452817,2.89591193827178,1.094515342273738,1.128427218618297,S
자리야,Tank,Grandmaster,oasis,오아시스,2026-05-18,55.2,8.6,19.0,0.5656473750743877,2.2617630984737906,0.37349388703833075,0.6790010681741637,S
정커퀸,Tank,Grandmaster,oasis,오아시스,2026-05-18,55.7,3.5,0.6,0.5981851780619737,1.5040773967762742,-0.4879878550445409,0.025001036938518267,B
정크랫,Damage,Grandmaster,oasis,오아시스,2026-05-18,71.8,1.3,0.6,1.6459024342622424,0.832909122935104,-1.2511000696264574,0.31992600066407767,A
제트팩 캣,Support,Grandmaster,oasis,오아시스,2026-05-18,30.4,4.6,66.7,-1.0482276531098778,1.7227665977411035,-0.23934022529541277,-0.11296892287736537,B
젠야타,Support,Grandmaster,oasis,오아시스,2026-05-18,60.9,4.4,0.0,0.9365783291328678,1.6863989535702288,-0.28068990549339373,0.17975209524983854,A
주노,Support,Grandmaster,oasis,오아시스,2026-05-18,71.9,1.7,0.0,1.6524099948597601,0.9932517730102833,-1.068791936838048,0.30123731870988835,A
캐서디,Damage,Grandmaster,oasis,오아시스,2026-05-18,47.4,45.8,6.8,0.058057648468045966,3.845883202923601,2.174624018163249,0.8120143483418459,S
키리코,Support,Grandmaster,oasis,오아시스,2026-05-18,49.6,68.2,3.4,0.20122398161342453,4.237000862623624,2.6193212350737314,0.9236564385165988,S
토르비욘,Damage,Grandmaster,oasis,오아시스,2026-05-18,17.7,2.3,1.3,-1.874687848994562,1.1939224684724346,-0.8406311837389613,-1.2580561087607196,C
트레이서,Damage,Grandmaster,oasis,오아시스,2026-05-18,58.6,48.3,4.0,0.7869044353899723,3.8979240810486444,2.233794022620562,1.1216819532932178,S
파라,Damage,Grandmaster,oasis,오아시스,2026-05-18,59.4,10.9,46.2,0.8389649201701098,2.4765384001174837,0.617691448905809,1.028925366698894,S
프레야,Damage,Grandmaster,oasis,오아시스,2026-05-18,39.2,3.9,14.3,-0.47556232052836406,1.589235205116581,-0.3911642025503641,-0.11467941189177938,B
한조,Damage,Grandmaster,oasis,오아시스,2026-05-18,59.7,2.2,0.0,0.8584876019626616,1.1631508098056809,-0.8756182793851155,-0.03777178050278107,B
해저드,Tank,Grandmaster,oasis,오아시스,2026-05-18,51.1,12.8,16.3,0.29883739057618247,2.624668592163159,0.7861141281416433,0.645735446081952,S
D.VA,Tank,All,samoa,사모아,2026-05-18,44.1,5.3,24.7,-1.5926184869415416,1.840549633397487,-0.4512977771822581,-0.613760772959258,C
겐지,Damage,All,samoa,사모아,2026-05-18,51.0,12.3,0.9,0.47238683934706743,2.5877640352277083,0.6954293848666715,0.30373455413629885,A
도미나,Tank,All,samoa,사모아,2026-05-18,50.6,4.3,4.8,0.35267638564917747,1.667706820558076,-0.7165543725615945,0.016961998383949378,B
둠피스트,Tank,All,samoa,사모아,2026-05-18,51.1,6.9,29.4,0.5023144527715404,2.066862759472976,-0.10398192223714145,0.5674992301161274,A
라마트라,Tank,All,samoa,사모아,2026-05-18,51.4,6.5,2.6,0.5920972930449574,2.0149030205422647,-0.1837229494695853,0.21247166608058374,A
라이프위버,Support,All,samoa,사모아,2026-05-18,46.6,5.7,0.6,-0.8444281513297266,1.9021075263969205,-0.3568267555209394,-0.7006356328525807,C
라인하르트,Tank,All,samoa,사모아,2026-05-18,48.3,6.6,0.8,-0.3356587231136936,2.028148247292285,-0.1633959037855854,-0.36746429364322575,B
레킹볼,Tank,All,samoa,사모아,2026-05-18,47.4,3.0,7.2,-0.6050072439339466,1.3862943611198906,-1.148429494596626,-0.5304167241359916,C
로드호그,Tank,All,samoa,사모아,2026-05-18,44.4,5.5,2.8,-1.5028356466681245,1.8718021769015913,-0.4033354514675894,-0.8913500744218914,C
루시우,Support,All,samoa,사모아,2026-05-18,48.2,5.7,0.2,-0.3655863365381645,1.9021075263969205,-0.3568267555209394,-0.5119140733412755,C
리퍼,Damage,All,samoa,사모아,2026-05-18,54.2,18.2,6.1,1.4300704689301915,2.954910279033736,1.2588775319920156,1.1839296131467738,S
마우가,Tank,All,samoa,사모아,2026-05-18,51.3,15.1,25.7,0.5621696796204844,2.7788192719904172,0.9886360319961359,0.902340756474068,S
메르시,Support,All,samoa,사모아,2026-05-18,45.8,4.8,0.9,-1.0838490587255087,1.7578579175523736,-0.5782022324547474,-0.856472880096415,C
메이,Damage,All,samoa,사모아,2026-05-18,48.7,5.0,0.6,-0.21594826941580153,1.791759469228055,-0.5261745546598776,-0.4372000316372996,B
모이라,Support,All,samoa,사모아,2026-05-18,52.2,15.4,1.5,0.8315182004407395,2.797281334830153,1.0169691969805408,0.6281272675770163,S
미즈키,Support,All,samoa,사모아,2026-05-18,51.1,10.4,4.9,0.5023144527715404,2.4336133554004498,0.4588590361511633,0.447417674067657,A
바스티온,Damage,All,samoa,사모아,2026-05-18,49.7,6.8,2.4,0.08332786482892447,2.0541237336955462,-0.12353211672113298,-0.03392905123218377,B
바티스트,Support,All,samoa,사모아,2026-05-18,45.1,6.4,0.1,-1.2933423526968155,2.0014800002101243,-0.20432284954364444,-0.9453752682626518,C
벤데타,Damage,All,samoa,사모아,2026-05-18,46.1,2.6,4.3,-0.9940662184520895,1.2809338454620642,-1.3101230658345142,-0.8503675955411568,C
벤처,Damage,All,samoa,사모아,2026-05-18,51.7,3.2,0.4,0.6818801333183765,1.4350845252893227,-1.0735527171190062,-0.17603204373837544,B
브리기테,Support,All,samoa,사모아,2026-05-18,50.3,6.2,0.2,0.2628935453757584,1.9740810260220096,-0.2463712199134215,-0.16453747170205865,B
소전,Damage,All,samoa,사모아,2026-05-18,46.0,11.5,0.4,-1.0239938318765627,2.5257286443082556,0.6002255617050517,-0.5268355426886276,C
솔저: 76,Damage,All,samoa,사모아,2026-05-18,50.2,13.0,0.1,0.23296593195128748,2.6390573296152584,0.7741476399767226,0.11132002091750973,A
솜브라,Damage,All,samoa,사모아,2026-05-18,46.2,3.4,38.9,-0.9641386050276165,1.4816045409242156,-1.0021598673869778,-0.3872567295936202,B
시그마,Tank,All,samoa,사모아,2026-05-18,52.2,8.6,5.1,0.8315182004407395,2.2617630984737906,0.19512568607092287,0.5387745518906178,A
시메트라,Damage,All,samoa,사모아,2026-05-18,54.7,3.8,4.6,1.5797085360525545,1.5686159179138452,-0.8686261598501699,0.5786722555087324,S
시에라,Damage,All,samoa,사모아,2026-05-18,51.5,17.1,18.7,0.6220249064694304,2.89591193827178,1.168334577116093,0.9325948945955623,S
아나,Support,All,samoa,사모아,2026-05-18,47.0,44.4,15.3,-0.7247176976318366,3.8155121050473024,2.5796169170753576,0.6492201510218315,S
안란,Damage,All,samoa,사모아,2026-05-18,52.3,13.2,8.0,0.8614458138652104,2.653241964607215,0.7959163668497389,0.8025192561331514,S
애쉬,Damage,All,samoa,사모아,2026-05-18,48.0,4.7,0.2,-0.4254415633871106,1.7404661748405046,-0.6048928097699291,-0.6162615030404455,C
에코,Damage,All,samoa,사모아,2026-05-18,48.0,3.9,1.1,-0.4254415633871106,1.589235205116581,-0.8369823684034983,-0.5872650700112585,C
엠레,Damage,All,samoa,사모아,2026-05-18,50.0,12.5,2.7,0.17311070510234142,2.6026896854443837,0.7183353252136192,0.27842448395298613,A
오리사,Tank,All,samoa,사모아,2026-05-18,48.7,11.5,8.5,-0.21594826941580153,2.5257286443082556,0.6002255617050517,0.2146434529027063,A
우양,Support,All,samoa,사모아,2026-05-18,53.2,13.5,0.4,1.1307943346854654,2.6741486494265287,0.8280012186566377,0.6188912376778621,S
위도우메이커,Damage,All,samoa,사모아,2026-05-18,36.8,0.9,0.5,-3.7773342669280425,0.6418538861723948,-2.2908995956277702,-2.7586844211713037,C
윈스턴,Tank,All,samoa,사모아,2026-05-18,49.0,7.7,3.8,-0.12616542914238457,2.1633230256605382,0.04405270748200126,-0.027627650043135398,B
일리아리,Support,All,samoa,사모아,2026-05-18,52.3,9.5,6.1,0.8614458138652104,2.3513752571634776,0.3326507339923786,0.621749246214392,S
자리야,Tank,All,samoa,사모아,2026-05-18,51.1,8.0,33.6,0.5023144527715404,2.1972245773362196,0.09608038527687111,0.6503245470141409,S
정커퀸,Tank,All,samoa,사모아,2026-05-18,51.5,3.9,0.2,0.6220249064694304,1.589235205116581,-0.8369823684034983,-0.16215513570224566,B
정크랫,Damage,All,samoa,사모아,2026-05-18,49.4,3.6,0.5,-0.006454975444494599,1.5260563034950494,-0.9339411025772127,-0.4661572275143626,B
제트팩 캣,Support,All,samoa,사모아,2026-05-18,46.2,2.7,40.8,-0.9641386050276165,1.308332819650179,-1.2680746954647373,-0.4588327719217611,B
젠야타,Support,All,samoa,사모아,2026-05-18,52.6,11.1,1.3,0.9512286541386294,2.4932054526026954,0.5503132109340553,0.5332910283368046,A
주노,Support,All,samoa,사모아,2026-05-18,49.2,7.1,0.1,-0.06631020229343852,2.0918640616783932,-0.0656131859610172,-0.2902462939861752,B
캐서디,Damage,All,samoa,사모아,2026-05-18,46.3,29.3,2.7,-0.9342109916031457,3.4111477125153233,1.9590512117756964,0.09697840156886575,A
키리코,Support,All,samoa,사모아,2026-05-18,51.0,56.8,2.5,0.47238683934706743,4.056988775678332,2.9502038015565564,1.0878297996252826,S
토르비욘,Damage,All,samoa,사모아,2026-05-18,53.7,3.1,0.2,1.2804324018078286,1.410986973710262,-1.110534494861645,0.08498297402950944,A
트레이서,Damage,All,samoa,사모아,2026-05-18,53.4,17.9,6.2,1.1906495615344095,2.9391619220655967,1.234709008675583,1.0594334531185443,S
파라,Damage,All,samoa,사모아,2026-05-18,51.2,4.3,42.3,0.5322420661960134,1.667706820558076,-0.7165543725615945,0.461027016764634,A
프레야,Damage,All,samoa,사모아,2026-05-18,46.9,5.5,8.5,-0.7546453110563096,1.8718021769015913,-0.4033354514675894,-0.3557733718693401,B
한조,Damage,All,samoa,사모아,2026-05-18,46.9,3.9,0.3,-0.7546453110563096,1.589235205116581,-0.8369823684034983,-0.8363840019475663,C
해저드,Tank,All,samoa,사모아,2026-05-18,55.7,6.8,5.2,1.8789846702972806,2.0541237336955462,-0.12353211672113298,0.9697761017985953,S
D.VA,Tank,Bronze,samoa,사모아,2026-05-18,48.5,7.4,11.1,-0.014489942878593665,2.128231705849268,0.0032438390406013453,0.18706068716753987,A
겐지,Damage,Bronze,samoa,사모아,2026-05-18,56.4,8.9,2.7,1.343184007304145,2.2925347571405443,0.24042125183015023,0.732174984226363,S
도미나,Tank,Bronze,samoa,사모아,2026-05-18,48.4,6.5,10.9,-0.03167568908343871,2.0149030205422647,-0.16035022792718062,0.12650769990917024,A
둠피스트,Tank,Bronze,samoa,사모아,2026-05-18,47.1,1.5,34.8,-0.25509038974642056,0.9162907318741551,-1.7462369064598626,-0.27052133364799813,B
라마트라,Tank,Bronze,samoa,사모아,2026-05-18,55.5,11.9,5.0,1.1885122914605422,2.5572273113676265,0.6225145526109248,0.8530562450792825,S
라이프위버,Support,Bronze,samoa,사모아,2026-05-18,48.4,4.9,0.3,-0.03167568908343871,1.7749523509116738,-0.5067277210585268,-0.36025760345060287,B
라인하르트,Tank,Bronze,samoa,사모아,2026-05-18,46.3,7.0,1.9,-0.3925763593851797,2.0794415416798357,-0.06718653225401668,-0.2701121412520889,B
레킹볼,Tank,Bronze,samoa,사모아,2026-05-18,50.4,2.1,10.9,0.3120392350134572,1.1314021114911006,-1.435715829229896,-0.08424451843319639,B
로드호그,Tank,Bronze,samoa,사모아,2026-05-18,50.7,4.2,2.2,0.36359647362799236,1.6486586255873816,-0.6890372934526942,-0.06155971543211658,B
루시우,Support,Bronze,samoa,사모아,2026-05-18,46.6,6.8,0.3,-0.34101912077064456,2.0541237336955462,-0.10373370619889394,-0.3940311148363159,C
